sales_agent,manager,regional_office,status,account,opportunity_id,sales_agent_2,deal_stage,product,created_date,close_date,close_value
Wilburn Farren,Cara Losch,East,Current,Ganjaflex,WV41OJHX,Wilburn Farren,Won,MG Advanced,2017-09-27,2017-10-03,3786
Wilburn Farren,Cara Losch,East,Current,Donquadtech,LUXAXNBV,Wilburn Farren,Won,GTX Plus Pro,2017-09-25,2017-12-09,5960
Wilburn Farren,Cara Losch,East,Current,Silis,Q0R3ZBNT,Wilburn Farren,Won,MG Special,2017-09-22,2017-11-08,56
Wilburn Farren,Cara Losch,East,Current,Xx-zobam,2KVQ5Z4M,Wilburn Farren,Lost,MG Advanced,2017-09-21,2017-11-29,0
Wilburn Farren,Cara Losch,East,Current,Xx-zobam,T8LSQO2S,Wilburn Farren,Lost,GTX Plus Pro,2017-09-20,2017-11-24,0
Wilburn Farren,Cara Losch,East,Current,,NBBIFIKB,Wilburn Farren,In Progress,MG Advanced,2017-09-15,,
Wilburn Farren,Cara Losch,East,Current,Zotware,ZN8LHN9B,Wilburn Farren,Lost,GTX Plus Pro,2017-09-07,2017-11-17,0
Wilburn Farren,Cara Losch,East,Current,Zathunicon,WOS93VI5,Wilburn Farren,Won,GTX Plus Basic,2017-09-06,2017-12-06,1144
Wilburn Farren,Cara Losch,East,Current,Umbrella Corporation,41S0S9KP,Wilburn Farren,Won,GTX Basic,2017-08-26,2017-11-23,471
Wilburn Farren,Cara Losch,East,Current,Donquadtech,GIO029D3,Wilburn Farren,Lost,GTX Plus Pro,2017-08-23,2017-08-31,0
Wilburn Farren,Cara Losch,East,Current,The New York Inquirer,KU7COUGK,Wilburn Farren,Won,MG Advanced,2017-08-22,2017-12-22,2994
Wilburn Farren,Cara Losch,East,Current,,TZPE6M07,Wilburn Farren,In Progress,MG Advanced,2017-08-22,,
Wilburn Farren,Cara Losch,East,Current,The New York Inquirer,HDW4BXVN,Wilburn Farren,Lost,MG Advanced,2017-08-21,2017-12-11,0
Wilburn Farren,Cara Losch,East,Current,,JEWIBFH9,Wilburn Farren,In Progress,MG Advanced,2017-08-14,,
Wilburn Farren,Cara Losch,East,Current,Iselectrics,5Q2BP80H,Wilburn Farren,Lost,GTX Basic,2017-08-09,2017-11-03,0
Wilburn Farren,Cara Losch,East,Current,Massive Dynamic,GVSAAKF4,Wilburn Farren,Won,MG Special,2017-08-03,2017-11-21,50
Wilburn Farren,Cara Losch,East,Current,Kan-code,HWVR6IJ7,Wilburn Farren,Won,GTX Basic,2017-07-30,2017-08-15,463
Wilburn Farren,Cara Losch,East,Current,,3SD04QJ4,Wilburn Farren,In Progress,MG Advanced,2017-07-29,,
Wilburn Farren,Cara Losch,East,Current,Zathunicon,7XP06LUZ,Wilburn Farren,Lost,MG Special,2017-07-28,2017-12-02,0
Wilburn Farren,Cara Losch,East,Current,Xx-zobam,KO7UWLAU,Wilburn Farren,Won,MG Advanced,2017-07-26,2017-07-28,3596
Wilburn Farren,Cara Losch,East,Current,Kinnamplus,1WA46LC9,Wilburn Farren,Won,GTX Basic,2017-07-23,2017-07-30,538
Wilburn Farren,Cara Losch,East,Current,Plussunin,GEQ7KT9J,Wilburn Farren,In Progress,GTX Plus Basic,2017-07-20,,
Wilburn Farren,Cara Losch,East,Current,Konex,M10S36W3,Wilburn Farren,Won,GTX Plus Pro,2017-07-18,2017-11-06,5559
Wilburn Farren,Cara Losch,East,Current,Kinnamplus,YCA44Q4U,Wilburn Farren,Won,MG Special,2017-07-16,2017-07-25,52
Wilburn Farren,Cara Losch,East,Current,Silis,CM33NN0P,Wilburn Farren,Lost,MG Advanced,2017-07-15,2017-07-23,0
Wilburn Farren,Cara Losch,East,Current,Ganjaflex,W3C2KLXD,Wilburn Farren,Won,GTX Plus Pro,2017-07-04,2017-08-27,5710
Wilburn Farren,Cara Losch,East,Current,Donquadtech,3AX6QBR3,Wilburn Farren,Won,MG Advanced,2017-07-03,2017-09-07,3101
Wilburn Farren,Cara Losch,East,Current,Betasoloin,VLPSQ076,Wilburn Farren,Lost,MG Advanced,2017-07-03,2017-07-12,0
Wilburn Farren,Cara Losch,East,Current,Betasoloin,IM5AGXLX,Wilburn Farren,Lost,GTX Plus Pro,2017-07-01,2017-08-06,0
Wilburn Farren,Cara Losch,East,Current,Kinnamplus,PEFTXK4Q,Wilburn Farren,Won,MG Advanced,2017-06-29,2017-09-10,3350
Wilburn Farren,Cara Losch,East,Current,Zotware,V8I2CE9V,Wilburn Farren,Won,GTX Basic,2017-06-20,2017-09-20,506
Wilburn Farren,Cara Losch,East,Current,,B6Z5NFV0,Wilburn Farren,In Progress,MG Advanced,2017-06-20,,
Wilburn Farren,Cara Losch,East,Current,Zencorporation,OJ1WKIVY,Wilburn Farren,Won,GTX Basic,2017-06-15,2017-08-29,514
Wilburn Farren,Cara Losch,East,Current,Mathtouch,8GYH6R9J,Wilburn Farren,Lost,GTX Basic,2017-06-13,2017-06-27,0
Wilburn Farren,Cara Losch,East,Current,Gekko & Co,N33B6LND,Wilburn Farren,Lost,MG Special,2017-06-10,2017-08-22,0
Wilburn Farren,Cara Losch,East,Current,Zathunicon,IE18U4NO,Wilburn Farren,Won,MG Special,2017-06-06,2017-08-26,45
Wilburn Farren,Cara Losch,East,Current,Donquadtech,I967JINR,Wilburn Farren,Won,GTXPro,2017-06-06,2017-09-05,3961
Wilburn Farren,Cara Losch,East,Current,The New York Inquirer,JL86Q0B4,Wilburn Farren,Won,MG Special,2017-05-31,2017-06-14,53
Wilburn Farren,Cara Losch,East,Current,,QNVW1NSS,Wilburn Farren,In Progress,MG Advanced,2017-05-30,,
Wilburn Farren,Cara Losch,East,Current,Vehement Capital Partners,YW14K7PE,Wilburn Farren,Won,GTX Plus Pro,2017-05-26,2017-09-23,5198
Wilburn Farren,Cara Losch,East,Current,Donware,N4ZJ2PJT,Wilburn Farren,Won,MG Advanced,2017-05-24,2017-08-19,2699
Wilburn Farren,Cara Losch,East,Current,,CX4ZLSDW,Wilburn Farren,In Progress,MG Special,2017-05-18,,
Wilburn Farren,Cara Losch,East,Current,Gekko & Co,GYC77KNM,Wilburn Farren,Won,MG Advanced,2017-05-16,2017-09-16,3483
Wilburn Farren,Cara Losch,East,Current,,89P5UVQ0,Wilburn Farren,In Progress,GTXPro,2017-05-14,,
Wilburn Farren,Cara Losch,East,Current,Mathtouch,6CPBVF9F,Wilburn Farren,Lost,MG Advanced,2017-05-11,2017-08-04,0
Wilburn Farren,Cara Losch,East,Current,Xx-zobam,PRHL94PK,Wilburn Farren,Won,MG Advanced,2017-05-07,2017-08-05,3666
Wilburn Farren,Cara Losch,East,Current,Donquadtech,AAU2IQFW,Wilburn Farren,Won,GTX Plus Basic,2017-05-07,2017-08-05,995
Wilburn Farren,Cara Losch,East,Current,,UJ7BYO6A,Wilburn Farren,In Progress,MG Advanced,2017-05-04,,
Wilburn Farren,Cara Losch,East,Current,Kinnamplus,N6185PK0,Wilburn Farren,Won,GTX Basic,2017-04-27,2017-05-13,525
Wilburn Farren,Cara Losch,East,Current,,7882RJGY,Wilburn Farren,In Progress,MG Special,2017-04-27,,
Wilburn Farren,Cara Losch,East,Current,,JNEQWZQK,Wilburn Farren,In Progress,GTX Basic,2017-04-25,,
Wilburn Farren,Cara Losch,East,Current,Opentech,D3G7ER0D,Wilburn Farren,Won,GTXPro,2017-04-23,2017-05-01,5414
Wilburn Farren,Cara Losch,East,Current,Iselectrics,Z2M1XXEK,Wilburn Farren,Won,GTX Plus Pro,2017-04-21,2017-04-22,6263
Wilburn Farren,Cara Losch,East,Current,The New York Inquirer,GET2JILL,Wilburn Farren,Won,MG Advanced,2017-04-17,2017-04-23,3490
Wilburn Farren,Cara Losch,East,Current,Silis,JK4IB77I,Wilburn Farren,Lost,GTXPro,2017-04-13,2017-04-26,0
Wilburn Farren,Cara Losch,East,Current,Bluth Company,28QWFYSP,Wilburn Farren,Lost,MG Special,2017-04-03,2017-04-05,0
Wilburn Farren,Cara Losch,East,Current,,VM0MHPAO,Wilburn Farren,In Progress,MG Special,2017-04-03,,
Wilburn Farren,Cara Losch,East,Current,Zotware,4DUMR5WD,Wilburn Farren,Lost,GTX Plus Pro,2017-04-01,2017-04-09,0
Wilburn Farren,Cara Losch,East,Current,Kinnamplus,5RUF6451,Wilburn Farren,Won,GTX Basic,2017-03-29,2017-04-04,589
Wilburn Farren,Cara Losch,East,Current,Betasoloin,XLKL4EI0,Wilburn Farren,Lost,GTX Basic,2017-03-29,2017-04-10,0
Wilburn Farren,Cara Losch,East,Current,Finhigh,VRYR5A81,Wilburn Farren,In Progress,GTX Basic,2017-03-25,,
Wilburn Farren,Cara Losch,East,Current,Plussunin,RK6UFTI8,Wilburn Farren,Lost,MG Advanced,2017-03-21,2017-03-26,0
Wilburn Farren,Cara Losch,East,Current,,5C8HCDXT,Wilburn Farren,In Progress,MG Advanced,2017-03-21,,
Wilburn Farren,Cara Losch,East,Current,Gekko & Co,0GTJE2VQ,Wilburn Farren,Won,GTX Basic,2017-03-20,2017-06-14,497
Wilburn Farren,Cara Losch,East,Current,Bluth Company,9328IHHL,Wilburn Farren,Won,MG Advanced,2017-03-18,2017-05-18,3589
Wilburn Farren,Cara Losch,East,Current,Gekko & Co,IAVMELUO,Wilburn Farren,Won,GTXPro,2017-03-17,2017-05-30,6135
Wilburn Farren,Cara Losch,East,Current,,4XZ4RY1N,Wilburn Farren,In Progress,GTX Plus Basic,2017-03-15,,
Wilburn Farren,Cara Losch,East,Current,,RFQP9VCW,Wilburn Farren,In Progress,MG Advanced,2017-03-07,,
Wilburn Farren,Cara Losch,East,Current,,81FNO0VM,Wilburn Farren,In Progress,GTX Plus Basic,2017-03-07,,
Wilburn Farren,Cara Losch,East,Current,,TV300INP,Wilburn Farren,In Progress,GTX Plus Pro,2017-03-03,,
Wilburn Farren,Cara Losch,East,Current,Iselectrics,MXTAIS4Q,Wilburn Farren,Won,MG Advanced,2017-03-01,2017-06-09,3783
Wilburn Farren,Cara Losch,East,Current,Konex,WM30CUBE,Wilburn Farren,Won,MG Advanced,2017-02-25,2017-06-02,3336
Wilburn Farren,Cara Losch,East,Current,,DN6SG3US,Wilburn Farren,In Progress,GTX Plus Pro,2017-02-25,,
Wilburn Farren,Cara Losch,East,Current,,0IO43YMS,Wilburn Farren,In Progress,MG Advanced,2017-02-20,,
Wilburn Farren,Cara Losch,East,Current,Kinnamplus,5Q8BQ64R,Wilburn Farren,Won,MG Advanced,2017-02-08,2017-05-22,3645
Wilburn Farren,Cara Losch,East,Current,,E4THD359,Wilburn Farren,In Progress,GTX Basic,2017-02-05,,
Wilburn Farren,Cara Losch,East,Current,Initech,IT9YW5RP,Wilburn Farren,Won,GTX Basic,2017-01-31,2017-05-26,592
Wilburn Farren,Cara Losch,East,Current,,1D54L027,Wilburn Farren,In Progress,MG Advanced,2017-01-25,,
Wilburn Farren,Cara Losch,East,Current,Acme Corporation,TBZMXKH4,Wilburn Farren,Won,MG Advanced,2017-01-15,2017-03-29,3833
Wilburn Farren,Cara Losch,East,Current,Konex,J28ZRO9G,Wilburn Farren,Won,MG Advanced,2017-01-14,2017-05-18,2880
Wilburn Farren,Cara Losch,East,Current,,CGWJ1WHI,Wilburn Farren,In Progress,MG Special,2017-01-04,,
Wilburn Farren,Cara Losch,East,Current,Initech,G8AO5FA2,Wilburn Farren,Lost,MG Advanced,2016-12-18,2017-03-27,0
Wilburn Farren,Cara Losch,East,Current,Plussunin,N4HFHDMW,Wilburn Farren,Won,MG Advanced,2016-11-29,2017-03-10,3012
Wilburn Farren,Cara Losch,East,Current,The New York Inquirer,AT3MMVIS,Wilburn Farren,Won,MG Advanced,2016-11-12,2017-03-07,3045
Daniell Hammack,Rocco Neubert,East,Current,Bioholding,TOJ902PF,Daniell Hammack,In Progress,GTX Plus Basic,2017-12-15,,
Daniell Hammack,Rocco Neubert,East,Current,Acme Corporation,IJ2CLOLZ,Daniell Hammack,Won,GTXPro,2017-11-24,2017-12-09,4445
Daniell Hammack,Rocco Neubert,East,Current,Gekko & Co,PGCWLU4L,Daniell Hammack,Won,GTX Basic,2017-11-19,2017-11-20,678
Daniell Hammack,Rocco Neubert,East,Current,Opentech,9Y43IDMY,Daniell Hammack,Lost,GTX Plus Basic,2017-11-18,2017-12-06,0
Daniell Hammack,Rocco Neubert,East,Current,Cancity,NXXKM7C7,Daniell Hammack,In Progress,GTX Plus Basic,2017-11-14,,
Daniell Hammack,Rocco Neubert,East,Current,Kinnamplus,AIBZQM42,Daniell Hammack,Won,GTX Plus Basic,2017-11-13,2017-11-20,1224
Daniell Hammack,Rocco Neubert,East,Current,Massive Dynamic,NZIJ3KKG,Daniell Hammack,Lost,GTX Plus Basic,2017-11-10,2017-11-16,0
Daniell Hammack,Rocco Neubert,East,Current,Iselectrics,MA56XGWR,Daniell Hammack,In Progress,GTX Basic,2017-11-05,,
Daniell Hammack,Rocco Neubert,East,Current,Condax,SSSTYFDY,Daniell Hammack,Lost,GTX Plus Basic,2017-11-02,2017-11-05,0
Daniell Hammack,Rocco Neubert,East,Current,Acme Corporation,0N11U6L3,Daniell Hammack,In Progress,GTX Plus Basic,2017-10-30,,
Daniell Hammack,Rocco Neubert,East,Current,Condax,YEH9VQCD,Daniell Hammack,Won,GTX Basic,2017-10-25,2017-10-27,526
Daniell Hammack,Rocco Neubert,East,Current,Massive Dynamic,KOPJOMQE,Daniell Hammack,Lost,GTX Plus Basic,2017-10-24,2017-10-29,0
Daniell Hammack,Rocco Neubert,East,Current,Mathtouch,H4FIU51C,Daniell Hammack,Lost,MG Advanced,2017-10-22,2017-10-26,0
Daniell Hammack,Rocco Neubert,East,Current,Bioplex,5YIWOUOZ,Daniell Hammack,Won,GTXPro,2017-10-19,2017-10-24,4353
Daniell Hammack,Rocco Neubert,East,Current,Bluth Company,0GM4GDFT,Daniell Hammack,Lost,GTXPro,2017-10-19,2017-10-28,0
Daniell Hammack,Rocco Neubert,East,Current,Massive Dynamic,R2C8A8SA,Daniell Hammack,Lost,GTX Plus Basic,2017-10-18,2017-11-05,0
Daniell Hammack,Rocco Neubert,East,Current,Sumace,Z173R82Y,Daniell Hammack,Won,GTX Plus Basic,2017-10-16,2017-12-25,1008
Daniell Hammack,Rocco Neubert,East,Current,Kinnamplus,BUFF2EP5,Daniell Hammack,Won,GTXPro,2017-10-15,2017-11-01,5113
Daniell Hammack,Rocco Neubert,East,Current,Ganjaflex,129P48QP,Daniell Hammack,Lost,GTX Plus Pro,2017-10-15,2017-10-25,0
Daniell Hammack,Rocco Neubert,East,Current,Gekko & Co,FZGBRGHF,Daniell Hammack,Lost,GTX Plus Basic,2017-10-14,2017-12-30,0
Daniell Hammack,Rocco Neubert,East,Current,Konex,LFMLZPA5,Daniell Hammack,Lost,GTXPro,2017-10-13,2017-10-22,0
Daniell Hammack,Rocco Neubert,East,Current,Zencorporation,MKI4TLUN,Daniell Hammack,Won,GTXPro,2017-10-10,2017-12-18,5112
Daniell Hammack,Rocco Neubert,East,Current,Yearin,S6DXPVLA,Daniell Hammack,Lost,GTX Plus Basic,2017-10-10,2017-11-13,0
Daniell Hammack,Rocco Neubert,East,Current,Ontomedia,SRV6TQ2E,Daniell Hammack,Won,MG Special,2017-10-09,2017-10-18,58
Daniell Hammack,Rocco Neubert,East,Current,,ZEYGDEBG,Daniell Hammack,In Progress,GTXPro,2017-10-09,,
Daniell Hammack,Rocco Neubert,East,Current,Sumace,5J7T0GZU,Daniell Hammack,Won,GTXPro,2017-10-08,2017-12-14,4964
Daniell Hammack,Rocco Neubert,East,Current,Initech,OC6ZMTK5,Daniell Hammack,Won,GTX Plus Basic,2017-10-07,2017-10-13,1096
Daniell Hammack,Rocco Neubert,East,Current,Gekko & Co,EKXXH9IK,Daniell Hammack,Won,GTX Plus Basic,2017-10-07,2017-11-04,1267
Daniell Hammack,Rocco Neubert,East,Current,,JIEO87ZV,Daniell Hammack,In Progress,MG Advanced,2017-10-06,,
Daniell Hammack,Rocco Neubert,East,Current,Silis,YI8JSLKX,Daniell Hammack,Lost,GTXPro,2017-10-04,2017-10-15,0
Daniell Hammack,Rocco Neubert,East,Current,,LDJ6VTNW,Daniell Hammack,In Progress,GTX Plus Basic,2017-10-04,,
Daniell Hammack,Rocco Neubert,East,Current,Donware,LMCHDMJX,Daniell Hammack,Won,GTX Plus Basic,2017-10-03,2017-10-08,1050
Daniell Hammack,Rocco Neubert,East,Current,Yearin,5VJIXV02,Daniell Hammack,Lost,GTXPro,2017-10-01,2017-12-01,0
Daniell Hammack,Rocco Neubert,East,Current,Initech,7MSQSYWR,Daniell Hammack,Lost,GTX Plus Basic,2017-10-01,2017-10-10,0
Daniell Hammack,Rocco Neubert,East,Current,Xx-zobam,GXIVJQPG,Daniell Hammack,In Progress,GTX Plus Basic,2017-10-01,,
Daniell Hammack,Rocco Neubert,East,Current,Bubba Gump,A62JDGQK,Daniell Hammack,Won,GTXPro,2017-09-29,2017-10-05,4942
Daniell Hammack,Rocco Neubert,East,Current,,C51GWGUE,Daniell Hammack,In Progress,GTX Plus Basic,2017-09-29,,
Daniell Hammack,Rocco Neubert,East,Current,Iselectrics,84SZ58S9,Daniell Hammack,Won,GTX Plus Basic,2017-09-27,2017-10-04,1225
Daniell Hammack,Rocco Neubert,East,Current,Konex,SUX7JFN7,Daniell Hammack,Lost,GTX Plus Basic,2017-09-26,2017-11-19,0
Daniell Hammack,Rocco Neubert,East,Current,Kinnamplus,HEG2JK9Y,Daniell Hammack,Lost,GTX Plus Basic,2017-09-25,2017-10-03,0
Daniell Hammack,Rocco Neubert,East,Current,Mathtouch,D3HUUVPL,Daniell Hammack,Won,GTXPro,2017-09-24,2017-12-04,5255
Daniell Hammack,Rocco Neubert,East,Current,Konex,CNLE5EJ2,Daniell Hammack,Won,GTX Plus Pro,2017-09-24,2017-10-05,5378
Daniell Hammack,Rocco Neubert,East,Current,The New York Inquirer,YPSXMDRH,Daniell Hammack,Won,GTXPro,2017-09-22,2017-12-23,4976
Daniell Hammack,Rocco Neubert,East,Current,,LFI3BGEE,Daniell Hammack,In Progress,GTX Plus Pro,2017-09-22,,
Daniell Hammack,Rocco Neubert,East,Current,,IDKBZCAF,Daniell Hammack,In Progress,GTXPro,2017-09-21,,
Daniell Hammack,Rocco Neubert,East,Current,Kan-code,XZKZYO55,Daniell Hammack,Won,GTXPro,2017-09-20,2017-12-16,4865
Daniell Hammack,Rocco Neubert,East,Current,Initech,HP9TUR60,Daniell Hammack,Won,GTXPro,2017-09-18,2017-12-24,5627
Daniell Hammack,Rocco Neubert,East,Current,Donware,VSNI41WQ,Daniell Hammack,Lost,GTX Plus Pro,2017-09-16,2017-11-30,0
Daniell Hammack,Rocco Neubert,East,Current,Vehement Capital Partners,DK6L8Y0Y,Daniell Hammack,Won,GTX Plus Basic,2017-09-15,2017-09-29,1221
Daniell Hammack,Rocco Neubert,East,Current,Bubba Gump,77JIGDNZ,Daniell Hammack,Lost,GTX Plus Basic,2017-09-15,2017-12-07,0
Daniell Hammack,Rocco Neubert,East,Current,,9DY57A6F,Daniell Hammack,In Progress,GTXPro,2017-09-13,,
Daniell Hammack,Rocco Neubert,East,Current,Iselectrics,PERK5YXJ,Daniell Hammack,Won,GTX Plus Basic,2017-09-10,2017-12-13,1111
Daniell Hammack,Rocco Neubert,East,Current,Betasoloin,A2PIOJWL,Daniell Hammack,Lost,GTXPro,2017-09-08,2017-09-19,0
Daniell Hammack,Rocco Neubert,East,Current,,ZPXE49AP,Daniell Hammack,In Progress,GTX Basic,2017-09-06,,
Daniell Hammack,Rocco Neubert,East,Current,Plussunin,IDN254QN,Daniell Hammack,Won,GTX Basic,2017-09-05,2017-11-20,490
Daniell Hammack,Rocco Neubert,East,Current,Condax,VMUTS9GK,Daniell Hammack,Won,GTX Plus Pro,2017-09-04,2017-11-01,5807
Daniell Hammack,Rocco Neubert,East,Current,Mathtouch,XVM3UK16,Daniell Hammack,Lost,GTX Plus Pro,2017-08-31,2017-11-06,0
Daniell Hammack,Rocco Neubert,East,Current,Kinnamplus,LDIBOTNO,Daniell Hammack,Won,GTXPro,2017-08-30,2017-09-07,5544
Daniell Hammack,Rocco Neubert,East,Current,Xx-zobam,WV2OG7C3,Daniell Hammack,Lost,MG Special,2017-08-30,2017-11-18,0
Daniell Hammack,Rocco Neubert,East,Current,,2F41W100,Daniell Hammack,In Progress,GTX Plus Basic,2017-08-26,,
Daniell Hammack,Rocco Neubert,East,Current,Gekko & Co,PRQ96EWX,Daniell Hammack,Won,GTXPro,2017-08-25,2017-09-07,4445
Daniell Hammack,Rocco Neubert,East,Current,Bubba Gump,5R1XNYTM,Daniell Hammack,Lost,MG Advanced,2017-08-25,2017-11-25,0
Daniell Hammack,Rocco Neubert,East,Current,Scottech,TWEVVI99,Daniell Hammack,In Progress,GTX Plus Basic,2017-08-25,,
Daniell Hammack,Rocco Neubert,East,Current,,HF1GSBT4,Daniell Hammack,In Progress,GTX Plus Pro,2017-08-24,,
Daniell Hammack,Rocco Neubert,East,Current,Stanredtax,CN8X0DLA,Daniell Hammack,In Progress,GTX Plus Basic,2017-08-24,,
Daniell Hammack,Rocco Neubert,East,Current,Ganjaflex,Q9BUCL60,Daniell Hammack,Won,GTX Plus Basic,2017-08-23,2017-12-03,1054
Daniell Hammack,Rocco Neubert,East,Current,Ganjaflex,5D8MX6L9,Daniell Hammack,Lost,GTX Basic,2017-08-23,2017-11-01,0
Daniell Hammack,Rocco Neubert,East,Current,,S53EVWFC,Daniell Hammack,In Progress,GTXPro,2017-08-23,,
Daniell Hammack,Rocco Neubert,East,Current,,NZJXKD9H,Daniell Hammack,In Progress,MG Special,2017-08-19,,
Daniell Hammack,Rocco Neubert,East,Current,,LXVCMY4C,Daniell Hammack,In Progress,GTXPro,2017-08-17,,
Daniell Hammack,Rocco Neubert,East,Current,,FKVC924F,Daniell Hammack,In Progress,GTXPro,2017-08-17,,
Daniell Hammack,Rocco Neubert,East,Current,Bioplex,0R1F3OIN,Daniell Hammack,Won,MG Advanced,2017-08-15,2017-08-22,2682
Daniell Hammack,Rocco Neubert,East,Current,The New York Inquirer,KLIOLWPC,Daniell Hammack,Lost,GTXPro,2017-08-13,2017-08-17,0
Daniell Hammack,Rocco Neubert,East,Current,Kan-code,NUBMO8S7,Daniell Hammack,Won,GTXPro,2017-08-10,2017-12-07,5315
Daniell Hammack,Rocco Neubert,East,Current,Plussunin,S0WEFDP2,Daniell Hammack,Won,GTX Plus Basic,2017-08-09,2017-09-24,1176
Daniell Hammack,Rocco Neubert,East,Current,Vehement Capital Partners,8CJ0DC9P,Daniell Hammack,Lost,GTX Plus Basic,2017-08-09,2017-11-12,0
Daniell Hammack,Rocco Neubert,East,Current,Konex,0SIWRBDT,Daniell Hammack,Won,GTX Plus Basic,2017-08-08,2017-12-22,1135
Daniell Hammack,Rocco Neubert,East,Current,Donware,8CAXVCDF,Daniell Hammack,Lost,MG Advanced,2017-08-08,2017-08-09,0
Daniell Hammack,Rocco Neubert,East,Current,Donquadtech,EGW6AN01,Daniell Hammack,Lost,MG Advanced,2017-08-06,2017-11-08,0
Daniell Hammack,Rocco Neubert,East,Current,Ontomedia,EFUIZFRA,Daniell Hammack,Won,GTXPro,2017-08-05,2017-09-19,4935
Daniell Hammack,Rocco Neubert,East,Current,Bioholding,2N2MUDOA,Daniell Hammack,In Progress,GTXPro,2017-08-05,,
Daniell Hammack,Rocco Neubert,East,Current,,VLYT262U,Daniell Hammack,In Progress,GTX Plus Basic,2017-08-04,,
Daniell Hammack,Rocco Neubert,East,Current,Umbrella Corporation,R9VR53F3,Daniell Hammack,Won,GTX Plus Pro,2017-08-02,2017-08-14,6284
Daniell Hammack,Rocco Neubert,East,Current,Yearin,RYYTO9Z5,Daniell Hammack,Won,GTX Basic,2017-08-02,2017-11-01,592
Daniell Hammack,Rocco Neubert,East,Current,Gekko & Co,L9AZZGNK,Daniell Hammack,Lost,GTX Basic,2017-08-01,2017-08-14,0
Daniell Hammack,Rocco Neubert,East,Current,Bluth Company,9Q2SYGPP,Daniell Hammack,Won,GTX Plus Basic,2017-07-30,2017-08-10,1097
Daniell Hammack,Rocco Neubert,East,Current,Konex,A3I4JHP0,Daniell Hammack,Won,GTX Plus Basic,2017-07-29,2017-08-06,1189
Daniell Hammack,Rocco Neubert,East,Current,,X33HL9WS,Daniell Hammack,In Progress,GTX Plus Basic,2017-07-28,,
Daniell Hammack,Rocco Neubert,East,Current,Silis,KMJMLQ4P,Daniell Hammack,Won,MG Special,2017-07-25,2017-08-01,61
Daniell Hammack,Rocco Neubert,East,Current,Plussunin,LJ5FQGLZ,Daniell Hammack,Won,GTX Plus Pro,2017-07-25,2017-07-27,6100
Daniell Hammack,Rocco Neubert,East,Current,Xx-zobam,MG0LTCCE,Daniell Hammack,Won,GTX Plus Basic,2017-07-23,2017-07-30,1231
Daniell Hammack,Rocco Neubert,East,Current,Konex,LIYJSU0E,Daniell Hammack,Won,GTX Plus Pro,2017-07-21,2017-07-22,5118
Daniell Hammack,Rocco Neubert,East,Current,Konex,ROSYV895,Daniell Hammack,Lost,MG Advanced,2017-07-20,2017-11-09,0
Daniell Hammack,Rocco Neubert,East,Current,,NSO0UHK1,Daniell Hammack,In Progress,GTX Plus Basic,2017-07-20,,
Daniell Hammack,Rocco Neubert,East,Current,Yearin,GP4JNSJY,Daniell Hammack,Lost,GTX Plus Pro,2017-07-19,2017-07-30,0
Daniell Hammack,Rocco Neubert,East,Current,Bubba Gump,3YC624RD,Daniell Hammack,Lost,GTX Basic,2017-07-18,2017-08-05,0
Daniell Hammack,Rocco Neubert,East,Current,Kan-code,RVRBCZAI,Daniell Hammack,Lost,GTX Plus Basic,2017-07-17,2017-07-18,0
Daniell Hammack,Rocco Neubert,East,Current,Donware,PHXX81YF,Daniell Hammack,Lost,GTX Plus Pro,2017-07-15,2017-07-17,0
Daniell Hammack,Rocco Neubert,East,Current,Dontechi,X9HFP474,Daniell Hammack,In Progress,GTX Basic,2017-07-12,,
Daniell Hammack,Rocco Neubert,East,Current,Initech,DKUVKTIT,Daniell Hammack,Won,GTX Plus Pro,2017-07-11,2017-07-19,4881
Daniell Hammack,Rocco Neubert,East,Current,Silis,SF3KBDJF,Daniell Hammack,Lost,GTXPro,2017-07-11,2017-08-18,0
Daniell Hammack,Rocco Neubert,East,Current,Betatech,OT26ZUZ7,Daniell Hammack,In Progress,GTXPro,2017-07-09,,
Daniell Hammack,Rocco Neubert,East,Current,Acme Corporation,FIQIRK37,Daniell Hammack,Won,GTXPro,2017-07-07,2017-07-08,4089
Daniell Hammack,Rocco Neubert,East,Current,Bluth Company,03O9FNTZ,Daniell Hammack,Won,GTX Plus Basic,2017-07-07,2017-07-09,1107
Daniell Hammack,Rocco Neubert,East,Current,Xx-zobam,JB4MECWM,Daniell Hammack,Lost,GTXPro,2017-07-06,2017-07-07,0
Daniell Hammack,Rocco Neubert,East,Current,Massive Dynamic,DFG6OP8T,Daniell Hammack,Lost,GTX Plus Pro,2017-07-06,2017-07-18,0
Daniell Hammack,Rocco Neubert,East,Current,,E2KGQVEO,Daniell Hammack,In Progress,MG Advanced,2017-07-06,,
Daniell Hammack,Rocco Neubert,East,Current,Plussunin,Q9JV7YXX,Daniell Hammack,Lost,GTX Plus Basic,2017-07-05,2017-07-16,0
Daniell Hammack,Rocco Neubert,East,Current,Bluth Company,S9N98QU9,Daniell Hammack,Lost,GTX Plus Pro,2017-07-02,2017-07-03,0
Daniell Hammack,Rocco Neubert,East,Current,Condax,Z9S1ZX7W,Daniell Hammack,In Progress,GTX Plus Basic,2017-07-02,,
Daniell Hammack,Rocco Neubert,East,Current,Iselectrics,G2EECJNG,Daniell Hammack,Won,GTX Plus Basic,2017-06-30,2017-09-27,940
